-1.420047283172607422e-01,-1.375103294849395752e-01,-1.321372240781784058e-01,-1.184638515114784241e-01,-1.055706590414047241e-01,-9.073500335216522217e-02,-8.840676397085189819e-02,-9.107781201601028442e-02,-9.131721407175064087e-02,-7.794393599033355713e-02,-6.313481926918029785e-02,-4.527701437473297119e-02,-3.308114781975746155e-02,-2.374897897243499756e-02,4.917422775179147720e-03,3.842694684863090515e-02,9.498416632413864136e-02,1.175963282585144043e-01,1.100659444928169250e-01,9.621404111385345459e-02,9.621404111385345459e-02,9.621404111385345459e-02,9.621404111385345459e-02,9.621404111385345459e-02,9.621404111385345459e-02
-1.292229443788528442e-01,-1.324579417705535889e-01,-1.298672258853912354e-01,-1.258775591850280762e-01,-1.191542446613311768e-01,-1.081449687480926514e-01,-1.020310595631599426e-01,-8.942455798387527466e-02,-7.192142307758331299e-02,-5.443760752677917480e-02,-3.878856822848320007e-02,-1.948188617825508118e-02,1.827593543566763401e-03,2.495428360998630524e-02,6.473878026008605957e-02,8.725439012050628662e-02,1.164141893386840820e-01,1.222784966230392456e-01,8.279984444379806519e-02,8.279984444379806519e-02,8.279984444379806519e-02,8.279984444379806519e-02,8.279984444379806519e-02,8.279984444379806519e-02,8.279984444379806519e-02
-1.159525811672210693e-01,-1.170771718025207520e-01,-1.243345141410827637e-01,-1.281108409166336060e-01,-1.249629184603691101e-01,-1.199757456779479980e-01,-1.097179725766181946e-01,-9.298351407051086426e-02,-7.134862244129180908e-02,-4.283733293414115906e-02,-1.197820249944925308e-02,1.819030940532684326e-02,3.982038423418998718e-02,5.847629532217979431e-02,8.865167200565338135e-02,1.178218051791191101e-01,1.343879252672195435e-01,1.220292747020721436e-01,8.938441425561904907e-02,8.938441425561904907e-02,8.938441425561904907e-02,8.938441425561904907e-02,8.938441425561904907e-02,8.938441425561904907e-02,8.938441425561904907e-02
-9.348113834857940674e-02,-9.226156026124954224e-02,-1.026090532541275024e-01,-1.057374477386474609e-01,-1.041413173079490662e-01,-1.051947176456451416e-01,-9.656499326229095459e-02,-7.944262027740478516e-02,-5.406433716416358948e-02,-2.866980992257595062e-02,1.190078546642325819e-04,3.076177835464477539e-02,5.801052600145339966e-02,8.238599449396133423e-02,9.917037934064865112e-02,1.171851009130477905e-01,1.259304881095886230e-01,1.152608394622802734e-01,1.083780750632286072e-01,6.742402166128158569e-02,6.742402166128158569e-02,6.742402166128158569e-02,6.742402166128158569e-02,6.742402166128158569e-02,6.742402166128158569e-02
-7.269513607025146484e-02,-7.289008796215057373e-02,-8.011765778064727783e-02,-8.240855485200881958e-02,-8.167862147092819214e-02,-7.983384281396865845e-02,-7.196623086929321289e-02,-6.137966737151145935e-02,-4.615295305848121643e-02,-2.482171170413494110e-02,1.221531163901090622e-02,3.928145021200180054e-02,5.739117786288261414e-02,7.423760741949081421e-02,8.342546224594116211e-02,9.811983257532119751e-02,1.055591106414794922e-01,9.906003624200820923e-02,9.060721844434738159e-02,5.591285228729248047e-02,5.395427346229553223e-02,5.395427346229553223e-02,5.395427346229553223e-02,5.395427346229553223e-02,5.395427346229553223e-02
-6.345363706350326538e-02,-6.116320565342903137e-02,-6.814347952604293823e-02,-7.159279286861419678e-02,-7.291444391012191772e-02,-7.338110357522964478e-02,-6.923311948776245117e-02,-5.285497754812240601e-02,-3.302568569779396057e-02,-1.159894838929176331e-02,1.313341595232486725e-02,3.346092253923416138e-02,4.342293366789817810e-02,5.459781736135482788e-02,5.906856805086135864e-02,7.322251051664352417e-02,8.064547926187515259e-02,8.173674345016479492e-02,8.673314005136489868e-02,7.746220380067825317e-02,6.188909709453582764e-02,5.933772772550582886e-02,4.439913481473922729e-02,4.439913481473922729e-02,4.439913481473922729e-02
-5.131972953677177429e-02,-5.187631025910377502e-02,-6.006257981061935425e-02,-6.632724404335021973e-02,-6.796749681234359741e-02,-6.851983070373535156e-02,-6.115052849054336548e-02,-4.745692014694213867e-02,-3.029786981642246246e-02,-8.300255984067916870e-03,1.465543359518051147e-02,2.244310453534126282e-02,2.132993191480636597e-02,2.834628522396087646e-02,2.721842005848884583e-02,3.439755737781524658e-02,5.016408115625381470e-02,5.686776340007781982e-02,6.956125050783157349e-02,5.423020571470260620e-02,2.910270914435386658e-02,4.381494969129562378e-02,4.062035307288169861e-02,4.062035307288169861e-02,4.062035307288169861e-02
-3.805258497595787048e-02,-3.548547253012657166e-02,-4.556051641702651978e-02,-5.351435020565986633e-02,-6.029406189918518066e-02,-6.612773984670639038e-02,-6.428901106119155884e-02,-5.374351516366004944e-02,-3.884945437312126160e-02,-3.021869063377380371e-02,-6.545509211719036102e-03,1.451413962058722973e-03,-1.048767380416393280e-02,-3.585380502045154572e-03,-5.472986027598381042e-03,8.479805663228034973e-03,1.951960101723670959e-02,2.226362377405166626e-02,2.550305239856243134e-02,7.812268566340208054e-03,4.696576856076717377e-03,2.278789505362510681e-02,2.851561829447746277e-02,2.452588267624378204e-02,2.452588267624378204e-02
-1.993863843381404877e-02,-2.025258541107177734e-02,-3.041042387485504150e-02,-3.931778669357299805e-02,-5.088054388761520386e-02,-6.395524740219116211e-02,-7.286413758993148804e-02,-7.440141588449478149e-02,-6.880620867013931274e-02,-7.155618071556091309e-02,-5.147235468029975891e-02,-4.379167407751083374e-02,-4.498841613531112671e-02,-3.548488393425941467e-02,-4.573920369148254395e-02,-3.541764989495277405e-02,-1.580050401389598846e-02,-1.491908263415098190e-02,-7.163734640926122665e-03,-1.461407542228698730e-02,1.749376766383647919e-03,1.236439216881990433e-02,1.160425599664449692e-02,1.279735937714576721e-02,1.279735937714576721e-02
-8.198460564017295837e-03,-9.128944948315620422e-03,-2.165775559842586517e-02,-3.391385078430175781e-02,-4.909723252058029175e-02,-6.902156025171279907e-02,-9.554301947355270386e-02,-1.090800836682319641e-01,-1.057513430714607239e-01,-1.025914251804351807e-01,-8.415649831295013428e-02,-7.683954387903213501e-02,-8.014731854200363159e-02,-7.611697912216186523e-02,-8.042750507593154907e-02,-6.770389527082443237e-02,-5.370838567614555359e-02,-4.468374326825141907e-02,-2.430623583495616913e-02,-1.009965129196643829e-02,3.666032338514924049e-03,8.587700314819812775e-03,-7.641029660589993000e-04,-7.450241595506668091e-03,-7.450241595506668091e-03
