-1.348689496517181396e-01,-1.251319348812103271e-01,-1.137923449277877808e-01,-1.032529920339584351e-01,-9.058625996112823486e-02,-7.063448429107666016e-02,-5.322698876261711121e-02,-3.579520061612129211e-02,-2.154705487191677094e-02,-2.024867199361324310e-02,-2.921321243047714233e-02,-3.048139810562133789e-02,-2.682206965982913971e-02,-2.109684795141220093e-02,-1.359465904533863068e-02,-9.143810719251632690e-03,-3.820247482508420944e-03,-1.527617964893579483e-02,-1.351228728890419006e-02,-5.642458796501159668e-03,-5.642458796501159668e-03,-5.642458796501159668e-03,-5.642458796501159668e-03,-5.642458796501159668e-03,-5.642458796501159668e-03
-1.452023684978485107e-01,-1.363531798124313354e-01,-1.218126788735389709e-01,-1.087099388241767883e-01,-9.840005636215209961e-02,-8.187641203403472900e-02,-6.725659966468811035e-02,-4.399792850017547607e-02,-2.630905434489250183e-02,-2.647778205573558807e-02,-3.134931251406669617e-02,-3.335436433553695679e-02,-2.834503352642059326e-02,-1.969071663916110992e-02,-1.491623837500810623e-02,-1.140801981091499329e-02,-1.151323318481445312e-02,-2.476414851844310760e-02,-2.822389081120491028e-02,-2.822389081120491028e-02,-2.822389081120491028e-02,-2.822389081120491028e-02,-2.822389081120491028e-02,-2.822389081120491028e-02,-2.822389081120491028e-02
-1.445496678352355957e-01,-1.395721733570098877e-01,-1.324079930782318115e-01,-1.243872195482254028e-01,-1.131381094455718994e-01,-9.124157577753067017e-02,-7.150416821241378784e-02,-5.086121708154678345e-02,-3.526022285223007202e-02,-3.125808387994766235e-02,-3.540976345539093018e-02,-3.572404757142066956e-02,-3.280033916234970093e-02,-2.752036973834037781e-02,-2.674466185271739960e-02,-2.355032227933406830e-02,-2.460766211152076721e-02,-2.468565106391906738e-02,-2.583914808928966522e-02,-2.583914808928966522e-02,-2.583914808928966522e-02,-2.583914808928966522e-02,-2.583914808928966522e-02,-2.583914808928966522e-02,-2.583914808928966522e-02
-1.402693986892700195e-01,-1.383522152900695801e-01,-1.357668638229370117e-01,-1.276930570602416992e-01,-1.168368458747863770e-01,-1.014421507716178894e-01,-8.181868493556976318e-02,-5.469320714473724365e-02,-3.834922611713409424e-02,-3.882139176130294800e-02,-3.990872949361801147e-02,-4.161682724952697754e-02,-4.405917972326278687e-02,-4.228019714355468750e-02,-4.325458034873008728e-02,-3.530271351337432861e-02,-2.702457085251808167e-02,-4.529746249318122864e-03,2.213724702596664429e-02,4.757374525070190430e-03,4.757374525070190430e-03,4.757374525070190430e-03,4.757374525070190430e-03,4.757374525070190430e-03,4.757374525070190430e-03
-1.383360624313354492e-01,-1.397470831871032715e-01,-1.358633190393447876e-01,-1.274968683719635010e-01,-1.152671799063682556e-01,-9.477242827415466309e-02,-7.598806917667388916e-02,-5.892682448029518127e-02,-4.705514758825302124e-02,-5.033826082944869995e-02,-5.058506876230239868e-02,-5.577323585748672485e-02,-6.048194691538810730e-02,-5.858237668871879578e-02,-5.922821909189224243e-02,-4.558140784502029419e-02,-1.917748339474201202e-02,1.355441287159919739e-02,3.760667890310287476e-02,3.414698690176010132e-02,3.725627809762954712e-02,3.725627809762954712e-02,3.725627809762954712e-02,3.725627809762954712e-02,3.725627809762954712e-02
-1.477327346801757812e-01,-1.516349762678146362e-01,-1.436722874641418457e-01,-1.335784941911697388e-01,-1.214090883731842041e-01,-1.033221259713172913e-01,-9.045073390007019043e-02,-8.163072913885116577e-02,-7.199946790933609009e-02,-7.180801033973693848e-02,-6.498288363218307495e-02,-6.709571182727813721e-02,-7.434678822755813599e-02,-7.585488259792327881e-02,-7.144422084093093872e-02,-5.399803817272186279e-02,-3.008099272847175598e-02,1.970024034380912781e-02,4.536534100770950317e-02,5.230387672781944275e-02,4.959042370319366455e-02,7.104007899761199951e-02,1.262872572988271713e-02,1.262872572988271713e-02,1.262872572988271713e-02
-1.644063293933868408e-01,-1.670085638761520386e-01,-1.600665152072906494e-01,-1.526615023612976074e-01,-1.404395401477813721e-01,-1.212569028139114380e-01,-1.144524067640304565e-01,-1.045059338212013245e-01,-9.652516245841979980e-02,-9.102001041173934937e-02,-8.075080811977386475e-02,-8.031746745109558105e-02,-8.628915995359420776e-02,-8.837874978780746460e-02,-8.495485782623291016e-02,-5.811075121164321899e-02,-1.802207157015800476e-02,1.390143856406211853e-02,3.515816852450370789e-02,3.542704507708549500e-02,-2.715190872550010681e-03,-3.790966048836708069e-02,-3.035544231534004211e-02,-3.035544231534004211e-02,-3.035544231534004211e-02
-1.722171604633331299e-01,-1.749350428581237793e-01,-1.703435182571411133e-01,-1.640200614929199219e-01,-1.557745486497879028e-01,-1.417682617902755737e-01,-1.370313614606857300e-01,-1.287693530321121216e-01,-1.157530099153518677e-01,-1.113711521029472351e-01,-9.724123030900955200e-02,-9.351789206266403198e-02,-1.011872515082359314e-01,-9.717172384262084961e-02,-8.368240296840667725e-02,-5.619374662637710571e-02,-2.190258726477622986e-02,5.825262516736984253e-03,1.729571446776390076e-02,-1.448294147849082947e-03,-4.795506596565246582e-02,-8.661258220672607422e-02,-5.431319400668144226e-02,-3.044705465435981750e-02,-3.044705465435981750e-02
-1.718873679637908936e-01,-1.731870323419570923e-01,-1.741266399621963501e-01,-1.743976473808288574e-01,-1.732102781534194946e-01,-1.624424755573272705e-01,-1.594657003879547119e-01,-1.503679156303405762e-01,-1.389236450195312500e-01,-1.402179300785064697e-01,-1.286828964948654175e-01,-1.233844608068466187e-01,-1.183864921331405640e-01,-1.044991761445999146e-01,-8.653355389833450317e-02,-5.591202154755592346e-02,-2.336467802524566650e-02,-1.987721771001815796e-03,6.489586085081100464e-03,-1.123775541782379150e-02,-7.388915866613388062e-02,-9.281927347183227539e-02,-7.160544395446777344e-02,-4.071088880300521851e-02,-4.071088880300521851e-02
-1.682465076446533203e-01,-1.707549542188644409e-01,-1.767669469118118286e-01,-1.808484196662902832e-01,-1.833638250827789307e-01,-1.801429092884063721e-01,-1.831019818782806396e-01,-1.796914488077163696e-01,-1.692186146974563599e-01,-1.630555987358093262e-01,-1.488299220800399780e-01,-1.426697671413421631e-01,-1.269872635602951050e-01,-1.084275394678115845e-01,-8.769776672124862671e-02,-6.014525145292282104e-02,-3.000265732407569885e-02,5.670174956321716309e-03,1.713454723358154297e-03,-3.496649861335754395e-02,-7.900495827198028564e-02,-9.414151310920715332e-02,-5.823452770709991455e-02,-3.232192620635032654e-02,-3.232192620635032654e-02
-1.590159982442855835e-01,-1.654083281755447388e-01,-1.761133372783660889e-01,-1.852934956550598145e-01,-1.929529458284378052e-01,-1.924382746219635010e-01,-1.928925812244415283e-01,-1.889197826385498047e-01,-1.825377643108367920e-01,-1.636111438274383545e-01,-1.472759842872619629e-01,-1.321252584457397461e-01,-1.163779050111770630e-01,-1.033377125859260559e-01,-7.489170134067535400e-02,-4.381311684846878052e-02,-1.774157211184501648e-02,-1.087059453129768372e-02,-2.196052111685276031e-02,-7.337950170040130615e-02,-8.292820304632186890e-02,-6.692412495613098145e-02,-4.130322858691215515e-02,-2.932324446737766266e-02,-1.524545438587665558e-02
-1.492894589900970459e-01,-1.580757498741149902e-01,-1.745470911264419556e-01,-1.871551722288131714e-01,-1.949578225612640381e-01,-1.978099644184112549e-01,-1.938918381929397583e-01,-1.831474900245666504e-01,-1.687608957290649414e-01,-1.508837640285491943e-01,-1.330100595951080322e-01,-1.104959025979042053e-01,-1.052633970975875854e-01,-8.896494656801223755e-02,-7.063087821006774902e-02,-5.095573514699935913e-02,-3.821263462305068970e-02,-8.004174381494522095e-02,-7.842875272035598755e-02,-8.541528880596160889e-02,-6.551859527826309204e-02,-4.111797362565994263e-02,-2.713934145867824554e-02,-3.078676760196685791e-02,-3.078676760196685791e-02
-1.428234726190567017e-01,-1.557845622301101685e-01,-1.730501800775527954e-01,-1.886230111122131348e-01,-1.971454620361328125e-01,-1.977513730525970459e-01,-1.936934292316436768e-01,-1.833055019378662109e-01,-1.655540019273757935e-01,-1.543349325656890869e-01,-1.422538757324218750e-01,-1.338758468627929688e-01,-1.298261880874633789e-01,-1.116451993584632874e-01,-1.183847337961196899e-01,-1.016404256224632263e-01,-9.516560286283493042e-02,-9.475419670343399048e-02,-8.276361227035522461e-02,-4.402378574013710022e-02,-2.700059488415718079e-02,-2.729010768234729767e-02,-2.787639386951923370e-02,-3.402083739638328552e-02,-3.402083739638328552e-02
-1.412481665611267090e-01,-1.598390489816665649e-01,-1.761419177055358887e-01,-1.896969676017761230e-01,-1.975243091583251953e-01,-2.012733221054077148e-01,-2.004774510860443115e-01,-1.889835596084594727e-01,-1.784022450447082520e-01,-1.722898334264755249e-01,-1.642828881740570068e-01,-1.644976735115051270e-01,-1.464658379554748535e-01,-1.278349012136459351e-01,-1.084155291318893433e-01,-8.625742048025131226e-02,-7.235423475503921509e-02,-2.917040139436721802e-02,-2.633012831211090088e-02,-1.235654391348361969e-02,-1.233426108956336975e-02,-2.636295184493064880e-02,-2.871749363839626312e-02,-2.871749363839626312e-02,-2.871749363839626312e-02
-1.430694907903671265e-01,-1.583542823791503906e-01,-1.768442690372467041e-01,-1.919109672307968140e-01,-1.921268403530120850e-01,-1.945453584194183350e-01,-1.908877193927764893e-01,-1.851365566253662109e-01,-1.812041103839874268e-01,-1.705469191074371338e-01,-1.617009937763214111e-01,-1.450210809707641602e-01,-1.197735294699668884e-01,-9.501583874225616455e-02,-4.346900433301925659e-02,-2.332093566656112671e-02,-6.291287951171398163e-03,2.237276732921600342e-02,1.899024471640586853e-02,7.516676560044288635e-03,7.516676560044288635e-03,7.516676560044288635e-03,7.516676560044288635e-03,7.516676560044288635e-03,7.516676560044288635e-03
-1.372701972723007202e-01,-1.502660065889358521e-01,-1.631101369857788086e-01,-1.724409759044647217e-01,-1.716998815536499023e-01,-1.757822185754776001e-01,-1.697659045457839966e-01,-1.599854379892349243e-01,-1.552489697933197021e-01,-1.325403600931167603e-01,-1.097995936870574951e-01,-4.579737782478332520e-02,-4.579737782478332520e-02,-4.579737782478332520e-02,-4.579737782478332520e-02,-4.579737782478332520e-02,4.106170032173395157e-03,4.106170032173395157e-03,4.106170032173395157e-03,4.106170032173395157e-03,4.106170032173395157e-03,4.106170032173395157e-03,4.106170032173395157e-03,4.106170032173395157e-03,4.106170032173395157e-03
-1.215489953756332397e-01,-1.291215121746063232e-01,-1.413840949535369873e-01,-1.445927619934082031e-01,-1.365769207477569580e-01,-1.413020342588424683e-01,-1.327290236949920654e-01,-1.175372377038002014e-01,-9.902770072221755981e-02,-4.284234344959259033e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02,-5.056324601173400879e-02
-9.620144963264465332e-03,8.710663765668869019e-03,3.032215312123298645e-02,4.641858860850334167e-02,5.614375323057174683e-02,6.976436078548431396e-02,6.424308568239212036e-02,5.610996112227439880e-02,4.678212851285934448e-02,4.045821353793144226e-02,5.364022776484489441e-02,5.383815616369247437e-02,6.566140055656433105e-02,1.037480607628822327e-01,1.453153192996978760e-01,1.851349472999572754e-01,1.711293756961822510e-01,1.341759562492370605e-01,7.414547353982925415e-02,2.521033212542533875e-02,2.521033212542533875e-02,2.521033212542533875e-02,2.521033212542533875e-02,2.521033212542533875e-02,2.521033212542533875e-02
-2.619304135441780090e-02,-1.548097655177116394e-02,5.213916301727294922e-03,1.302768662571907043e-02,2.307526394724845886e-02,3.943957388401031494e-02,4.008818045258522034e-02,3.488666564226150513e-02,2.019850164651870728e-02,1.886941865086555481e-02,2.806663513183593750e-02,3.126287460327148438e-02,4.606943950057029724e-02,9.698214381933212280e-02,1.481088250875473022e-01,1.781630814075469971e-01,1.756961047649383545e-01,1.446423679590225220e-01,7.600050419569015503e-02,7.600050419569015503e-02,7.600050419569015503e-02,7.600050419569015503e-02,7.600050419569015503e-02,7.600050419569015503e-02,7.600050419569015503e-02
-3.674971684813499451e-02,-3.483153879642486572e-02,-2.411384880542755127e-02,-1.760217547416687012e-02,-5.479469895362854004e-03,1.540962234139442444e-02,1.516734808683395386e-02,1.148957386612892151e-02,5.609057843685150146e-03,2.515379339456558228e-03,1.024329289793968201e-02,1.373139396309852600e-02,3.261533007025718689e-02,7.555879652500152588e-02,1.281883120536804199e-01,1.752970814704895020e-01,1.763229221105575562e-01,1.704430282115936279e-01,1.117392182350158691e-01,1.117392182350158691e-01,1.117392182350158691e-01,1.117392182350158691e-01,1.117392182350158691e-01,1.117392182350158691e-01,1.117392182350158691e-01
-4.894386231899261475e-02,-5.118789523839950562e-02,-4.276942089200019836e-02,-3.316266089677810669e-02,-1.913761720061302185e-02,-3.289967775344848633e-03,5.527213215827941895e-04,-4.331260919570922852e-03,-8.337911218404769897e-03,-4.921175539493560791e-03,-1.063399016857147217e-03,4.454664885997772217e-04,2.030221372842788696e-02,8.132135868072509766e-02,1.346361339092254639e-01,1.722797453403472900e-01,1.830714941024780273e-01,1.804984956979751587e-01,7.238066941499710083e-02,8.883373811841011047e-03,8.883373811841011047e-03,8.883373811841011047e-03,8.883373811841011047e-03,8.883373811841011047e-03,8.883373811841011047e-03
-6.373015046119689941e-02,-6.490526348352432251e-02,-5.751823633909225464e-02,-4.883619770407676697e-02,-3.495456650853157043e-02,-1.852151751518249512e-02,-1.894544810056686401e-02,-1.966056972742080688e-02,-1.978046819567680359e-02,-1.614551246166229248e-02,-1.456369459629058838e-02,-8.730169385671615601e-03,1.755131036043167114e-02,6.387749314308166504e-02,1.255621165037155151e-01,1.632458567619323730e-01,1.704243719577789307e-01,1.304841041564941406e-01,6.278731673955917358e-02,3.700388362631201744e-03,4.522317089140415192e-03,4.522317089140415192e-03,4.522317089140415192e-03,4.522317089140415192e-03,4.522317089140415192e-03
