-0.32862,-0.55214,-0.85717,-1.136
-0.67813,-0.66697,-1.0344,-1.2588
-1.2159,-1.0562,-1.4231,-1.473
-1.6906,-0.99609,-0.51504,-0.3691
-1.2754,-0.85368,-0.59722,-0.58697
-1.057,-0.76739,-0.69409,-0.71844
